Hotel Forty Two|Zagreb|3|D|Italy|10|everything was great. best hotel for the money from my travels so far|-
Hotel Jadran|Zagreb|3|Yuliya|Russia|9.6|Good choice for travelers with not extremely high demands : ordinary breakfast (no hot dishes), central location, public transport, supermarket on the corner. Hotel is quite clean, rooms are big and comfortable. Very welcomed staff. Zerozero pizza on the next street is highly recommended.|-
Hotel Jadran|Zagreb|3|Anton|Russia|8.8|Great location A very comfortable bed|Breakfast is poor, some plates were dirty The carpet in the room needs to be cleaned
Hotel Jadran|Zagreb|3|Alison|Vietnam|8.8|One of the staff members was very helpful. She provided us with excellent restaurant recommendations and what beers we absolutely must try, an important fact when my father and I are traveling together. The room was clean, it was just small but that is typical in Europe. The breakfast was great. Not a ton of variety but had what you needed to fuel you for the day ahead. It is close to the main area. I definitely recommend this hotel.|-
Hotel Jadran|Zagreb|3|Ratika|Canada|7.9|The location of the hotel is great, just minutes away from the main square and cathedral|-
Hotel Jadran|Zagreb|3|Rusmirh|Bosnia and Herzegovina|9.6|Clean bed, towels and shower. Pretty much that is all I expect from a hotel and they have it|-
Hotel Jadran|Zagreb|3|Frane|Croatia|8.3|Bed was extra comfortable, room was quiet, without noise from nearby street, we could leave our luggage at hotel all day after check out|-
Hotel Jadran|Zagreb|3|Oana1388|Romania|9.6|The hotel has a great location, at walking distance from the main attractions of the city. Our room was big and luminous, with a cozy bathroom. Everything was very clean and in good order. The staff is very friendly, helpful and they welcomed us with a smile. The breakfast was very good, with lots of dishes to choose from. I especially loved the tiramisu and the coffee!|Our room was located right across the restaurant, which we thought was very convenient for us, until 6 a.m. in the morning when a group of guests came and made a lot of noise. Of course, it was not the hotel's fault and they even apologized for this inconvenience, but to anybody who reads this review - please, think about the other guests too! You are not the only persons in the hotel, so don't act like savages!
Hotel Jadran|Zagreb|3|Peter|Australia|8.3|The location is great, just a short walk to the cathedral and other sites in the old town. Having parking on site is a great advantage in a city. The breakfast is good for a hotel in this price bracket. The staff were pleasant and helpful.|The rooms are adequate but in need of some renewal. Ours had large stains on the carpet.
Hotel Jadran|Zagreb|3|Anne|Canada|8.3|The bed were comfortable and the triple room was very spacious for 3 women|Nothing
Hotel Jadran|Zagreb|3|Edmond|USA|9.6|The staff, especially Melita and Sonja at the reception, were very helpful and welcoming.|The elevator needs to be more efficient.
Hotel Jadran|Zagreb|3|Satish|India|8.3|Location and staff|Too basic . Poor breakfast which is highly overpriced
Hotel Jadran|Zagreb|3|Peter|United Kingdom|7.9|The hotel was clean and comfortable, and the staff friendly. The location was a little bit (maybe a 10 minute walk) from the centre of Zagreb. It's a tram ride rather than a walk from the main station, but only about 5 stops on the tram (line 4, my ticket cost only HRK 4 - about 45p).|The bathroom was a bit small - standing in front of the sink was a tight fit.
Hotel Jadran|Zagreb|3|Cristian|Romania|8.8|Close to the city center with a lot of bars and restaurants. Public parcking garage near the property.|-
Hotel Jadran|Zagreb|3|J^o^s|Hong Kong|9.6|The staffs are very help in response to my inquiries before our arrival.|Supermarket, bakery and little restaurants are right at the corner and tram station is closed.
Hotel Jadran|Zagreb|3|Yuliya|Russia|9.6|Good choice for travelers with not extremely high demands : ordinary breakfast (no hot dishes), central location, public transport, supermarket on the corner. Hotel is quite clean, rooms are big and comfortable. Very welcomed staff. Zerozero pizza on the next street is highly recommended.|-
Hotel Jadran|Zagreb|3|Hagen|Austria|7.9|The staff was was really nice and helpfull. The location of the hotel is quite close to the center. you can reach the cathdral, mainsquare and what ever you want to see in a really a few minutes by foot. There are a lot of restaurants, pubs and bars all around.|The carpet in the hotel seems to be there since generations. Besides all other hygienic issues it is not really fine for people with allegies. I do not know what the thing was which they offered at breakfast as coffee. Zagreb is wellknown for its famous "Frank coffee". The brown juicy sauce which is running out of this strange machine tastes like dishwater with milkpowder. It may be that people of asia and the states do not matter about this. We prefered breakfast after second night in the city.
Hotel Jadran|Zagreb|3|Kiril|Bulgaria|8.8|nice hotel|-
Hotel Jadran|Zagreb|3|Simon|Canada|7.1|water pressure really good. clearing staffs very effective.|bathroom is really small. breakfast room also can be bigger but the girls in the breakfast room working hard and was very nice, smiling all the time.
Hotel Jadran|Zagreb|3|Michel|Canada|8.8|We got our wake up call 30 minutes late and we got as an explanation from the front desk attendant is that he was busy.... at 5:30 am !!!!|-
Hotel Jadran|Zagreb|3|Hee|South Korea|9.2|Near the main tour course, and breakfast|So cold room condition and no elevator
Hotel Jadran|Zagreb|3|Clara|France|7.5|the rooms were bright and cozy|because there are some smoking rooms in the hotels, the entire corridor as well as other rooms smell like cigarettes.
Hotel Jadran|Zagreb|3|Alexe|Romania|9.2|The location is very good, the staff is friendly and nice.|we wanted a non smoking room , but due to the fact that we arrived very late in the evening , we receive a very nice room , but a smoking room , and the smell of cigarettes was very strong ....
Hotel Jadran|Zagreb|3|John|Australia|9.6|Excellent, well positioned....a great choice especially to see the old (upper) city)|-
Hotel Jadran|Zagreb|3|T_nikkinen|Finland|8.3|Easy to find and the location is exellent. Private parking slot.|-
Hotel Jadran|Zagreb|3|Alen|Croatia|10|Everything...|-
Hotel Jadran|Zagreb|3|Geo|Greece|10|Everything|-
Hotel Orient Express|Zagreb|3|Elf_dalmatae|Croatia|10|Good location, provided parking, decent breakfast, good coffee and a nice staff.|Unfortunately, the hotel restaurant is serving breakfast only. You cannot have a lunch or dinner there. The breakfast is quite decent, though.
Hotel Orient Express|Zagreb|3|Katerina|Israel|10|Super friendly helpful stuff, short walk to the center, clean and pleasant stay overall|-
Hotel Orient Express|Zagreb|3|Ypg|United Kingdom|9.6|Beds were super comfortable. Staff were super friendly and helpful.|No kettle, tea or coffee in the room. Breakfast food was fairly limited in variety. Water was not hot enough for tea and the dispenser was quite scaled. Bathroom shampoo pouches not practical to use
Hotel Orient Express|Zagreb|3|Bryan|USA|9.2|The hotel's location near the train station met our needs for a one night stay to connect with a train. If you are spending a few days something nearer the center would be better. The breakfast was excellent and the staff helpful.|Room was small.
Hotel Orient Express|Zagreb|3|Dragan|Croatia|10|Really nice place to stay,close to the center.Receptionist lady was great.|-
Hotel Orient Express|Zagreb|3|Martin|Bulgaria|9.6|Great staff, very clean, quiet neighborhood, free parking, great breakfast|It is in walking distance from city center, still not in the center, and this is not necessarily a bad thing
Hotel Orient Express|Zagreb|3|Natalia|Bulgaria|8.3|everything|nothing
Hotel Orient Express|Zagreb|3|Diana|Czech Republic|9.6|Very nice stuff! I was leaving early morning and still they made me breakfast to go. Rooms are small but nice. They also have under the bed lightning, I’ve never seen something like that before. I was traveling with my pet and there were no problems about that.|-
Hotel Orient Express|Zagreb|3|Adriyana|Bulgaria|7.5|Not everyone speaks good English.|-
Hotel Orient Express|Zagreb|3|Balazs|Hungary|8.3|Friendly staff, fine breakfast, clean rooms. Close to train station, worth every penny.|-
Hotel Orient Express|Zagreb|3|Yoca|Serbia|8.8|Room was spacious with comfortable bed, breakfast was excellent, towels were changed daily, wi-fi was ok. Hotel is in peaceful neighborhood, and had its own private parking. There is a modern tv with many domestic and foreign tv channels. Room heating was ok.|There was no shower gel or soap for bahting. We got only a shampoo. Pillows were too soft.
Hotel Orient Express|Zagreb|3|Kristina|Lithuania|10|The helpfullnes of staff was incredible, I met 3 different people, and they were all exceptionally nice. I stayed for one night only, though.|The breakfast could have been a little better, but it is really a regular variant. I liked it anyway.
Hotel Orient Express|Zagreb|3|Solotraveller-uk|United Kingdom|9.2|The receptionist is very helpful specially about ordering food. It saved my time instead of me going out, sorry i forgot the lady name in the reception but she was very helpful.|About 20-30 minutes walk to the center and old town But for me who loves to walk there is no problem.
Hotel Orient Express|Zagreb|3|Markus|Austria|10|Clean and very friendly personal. Breakfast is good all what you want.|Very nice small hotel. Close to the trainstation and to the center.
Hotel Orient Express|Zagreb|3|Norman|United Kingdom|10|Like most hotels, there was no shaving mirror. Those with mustaches and beards and ladies that want a closeup mirror for make-up, need a proper, lighted mirror for 'close-up' work.|-
Hotel Orient Express|Zagreb|3|Dbsweekend|Macedonia|8.8|Everything was good....maybe renovation need it in next few years...but all was normal and good...i recommend this Hotel when you stay in Zagreb.|Nothing special....
Hotel Orient Express|Zagreb|3|Rositsa|Bulgaria|7.5|The room was smell very bad and it was quite small, not 34m2 as we booked|-
Hotel Orient Express|Zagreb|3|Ivan|Serbia|9.6|Clean and quiet hotel. Friendly staff. Great breakfast.|Room temperature could be a degree or two higher.
Hotel Orient Express|Zagreb|3|Mohamed|Egypt|7.9|Clean|Nothing
Hotel Orient Express|Zagreb|3|Bojan|Slovenia|8.8|Clean modern room, nice bathroom, great breakfast, good location|-
Hotel Orient Express|Zagreb|3|Stipe|Bosnia and Herzegovina|9.6|Very nice Hotel with comfortable rooms and free parking.|Smell in the bathroom.
Hotel Orient Express|Zagreb|3|Christina|Hungary|10|The bed was very comfortable, the bathroom very clean and breakfast good. Very nice and helpful staff at reception!|-
Hotel Orient Express|Zagreb|3|Dinosa|Bosnia and Herzegovina|10|Everything else was perfect!!|Breakfast could be much better.
Hotel Orient Express|Zagreb|3|Ela|Bosnia and Herzegovina|10|Excellent accommodation, we are very satisfied with the service, we highly recommend|-
Hotel Orient Express|Zagreb|3|Yoca|Serbia|8.8|Room was spacious with comfortable bed, breakfast was excellent, towels were changed daily, wi-fi was ok. Hotel is in peaceful neighborhood, and had its own private parking. There is a modern tv with many domestic and foreign tv channels. Room heating was ok.|There was no shower gel or soap for bahting. We got only a shampoo. Pillows were too soft.
Hotel Orient Express|Zagreb|3|Elf_dalmatae|Croatia|10|Good location, provided parking, decent breakfast, good coffee and a nice staff.|Unfortunately, the hotel restaurant is serving breakfast only. You cannot have a lunch or dinner there. The breakfast is quite decent, though.
Hotel Orient Express|Zagreb|3|Kristina|Lithuania|10|The helpfullnes of staff was incredible, I met 3 different people, and they were all exceptionally nice. I stayed for one night only, though.|The breakfast could have been a little better, but it is really a regular variant. I liked it anyway.
Hotel Orient Express|Zagreb|3|Solotraveller-uk|United Kingdom|9.2|The receptionist is very helpful specially about ordering food. It saved my time instead of me going out, sorry i forgot the lady name in the reception but she was very helpful.|About 20-30 minutes walk to the center and old town But for me who loves to walk there is no problem.
Hotel Orient Express|Zagreb|3|Stanciu|Romania|7.5|quiet area, good bed, close to the old town|-
Hotel Orient Express|Zagreb|3|Ivan|Serbia|9.6|Clean and quiet hotel. Friendly staff. Great breakfast.|Room temperature could be a degree or two higher.
Hotel Orient Express|Zagreb|3|Norman|United Kingdom|10|Like most hotels, there was no shaving mirror. Those with mustaches and beards and ladies that want a closeup mirror for make-up, need a proper, lighted mirror for 'close-up' work.|-
Hotel Orient Express|Zagreb|3|Rositsa|Bulgaria|7.5|The room was smell very bad and it was quite small, not 34m2 as we booked|-
Hotel Orient Express|Zagreb|3|Dbsweekend|Macedonia|8.8|Everything was good....maybe renovation need it in next few years...but all was normal and good...i recommend this Hotel when you stay in Zagreb.|Nothing special....
Hotel Orient Express|Zagreb|3|Markus|Austria|10|Clean and very friendly personal. Breakfast is good all what you want.|Very nice small hotel. Close to the trainstation and to the center.
Hotel Orient Express|Zagreb|3|Bojan|Slovenia|8.8|Clean modern room, nice bathroom, great breakfast, good location|-
Hotel Orient Express|Zagreb|3|Dinosa|Bosnia and Herzegovina|10|Everything else was perfect!!|Breakfast could be much better.
Hotel Orient Express|Zagreb|3|Stipe|Bosnia and Herzegovina|9.6|Very nice Hotel with comfortable rooms and free parking.|Smell in the bathroom.
Hotel Orient Express|Zagreb|3|Christina|Hungary|10|The bed was very comfortable, the bathroom very clean and breakfast good. Very nice and helpful staff at reception!|-
Hotel Orient Express|Zagreb|3|Ela|Bosnia and Herzegovina|10|Excellent accommodation, we are very satisfied with the service, we highly recommend|-
Hotel Orient Express|Zagreb|3|Stanciu|Romania|7.5|quiet area, good bed, close to the old town|-
Hotel Orient Express|Zagreb|3|Angel|Macedonia|10|The stuff was excellent and super nice. 24 hours front desk and parking for my car which is very important for me. The breakfast was very nice as well. The room was spacious, modern and very clean. The bathroom was very clean and nice as well. Drinkable water is a plus.|I didn't like the coffee - it was from some machine that i would never use. I recommend that they provide proper espresso machine since coffee is very important for some guests. Also the drinks and water were from some strange machine and had totally artificial flavor.
Hotel Orient Express|Zagreb|3|Jiri|Czech Republic|10|The ugly coffe.|-
Hotel Orient Express|Zagreb|3|Emil|Serbia|8.3|Nice amd warm staff, clean and well maintained hotel, nothing too luxurious. Friendly atmosphere. Although in a grey neighbourhood, youre in the centre in 15mins. Tram is near also, free parking lot. Bed, bathroom and wifi good.|Nothing really
Hotel Orient Express|Zagreb|3|Karlis|Latvia|9.2|Helpfull staff|-
Hotel Orient Express|Zagreb|3|Fred|China|8.3|Warm, Clean, friendly person. Very close to a bus station where I can take Airport shuttle bus in early morning, but not need go to main bus station. A very good restaurant near the hotel, you can ask the reception how to go there. The food of restaurant is fabulous.|Restroom is too small.
Hotel Orient Express|Zagreb|3|Jernej|Germany|7.5|There was someone smoking in the room before me.|-
Hotel Orient Express|Zagreb|3|Marko|Croatia|10|Last moment booking and all was very good. From hotel to center about 5€ very good.|-
Hotel Orient Express|Zagreb|3|Zainul|Malaysia|7.5|It would be good to have a ramp to pull our luggages from the parking to the reception rather than carrying.|-
Hotel Orient Express|Zagreb|3|Carolina|United Arab Emirates|7.5|good breakfast|-
Hotel Orient Express|Zagreb|3|Dinosa|Bosnia and Herzegovina|10|Everything else was perfect!!|Breakfast could be much better.
Hotel Orient Express|Zagreb|3|Stipe|Bosnia and Herzegovina|9.6|Very nice Hotel with comfortable rooms and free parking.|Smell in the bathroom.
Hotel Orient Express|Zagreb|3|Christina|Hungary|10|The bed was very comfortable, the bathroom very clean and breakfast good. Very nice and helpful staff at reception!|-
Hotel Orient Express|Zagreb|3|Ela|Bosnia and Herzegovina|10|Excellent accommodation, we are very satisfied with the service, we highly recommend|-
Hotel Orient Express|Zagreb|3|Mohamed|Egypt|7.9|Clean|Nothing
Hotel Orient Express|Zagreb|3|Stanciu|Romania|7.5|quiet area, good bed, close to the old town|-
Hotel Orient Express|Zagreb|3|Angel|Macedonia|10|The stuff was excellent and super nice. 24 hours front desk and parking for my car which is very important for me. The breakfast was very nice as well. The room was spacious, modern and very clean. The bathroom was very clean and nice as well. Drinkable water is a plus.|I didn't like the coffee - it was from some machine that i would never use. I recommend that they provide proper espresso machine since coffee is very important for some guests. Also the drinks and water were from some strange machine and had totally artificial flavor.
Hotel Orient Express|Zagreb|3|Mohamed|Egypt|7.9|Clean|Nothing
Hotel Orient Express|Zagreb|3|Emil|Serbia|8.3|Nice amd warm staff, clean and well maintained hotel, nothing too luxurious. Friendly atmosphere. Although in a grey neighbourhood, youre in the centre in 15mins. Tram is near also, free parking lot. Bed, bathroom and wifi good.|Nothing really
Hotel Orient Express|Zagreb|3|Karlis|Latvia|9.2|Helpfull staff|-
Hotel Orient Express|Zagreb|3|Fred|China|8.3|Warm, Clean, friendly person. Very close to a bus station where I can take Airport shuttle bus in early morning, but not need go to main bus station. A very good restaurant near the hotel, you can ask the reception how to go there. The food of restaurant is fabulous.|Restroom is too small.
Hotel Orient Express|Zagreb|3|Jernej|Germany|7.5|There was someone smoking in the room before me.|-
Hotel Orient Express|Zagreb|3|Marko|Croatia|10|Last moment booking and all was very good. From hotel to center about 5€ very good.|-
Hotel Orient Express|Zagreb|3|Zainul|Malaysia|7.5|It would be good to have a ramp to pull our luggages from the parking to the reception rather than carrying.|-
Hotel Orient Express|Zagreb|3|Carolina|United Arab Emirates|7.5|good breakfast|-
Hotel Orient Express|Zagreb|3|Bmack|USA|8.8|Staff were exceptionally helpful..and the city is amazingly beautiful. Staff was kind enough to to tell the history of the naming of the hotel. I find the old fashioned deadbolt locks much more comforting than the new touch cards. The Orient Express provides the tumbling of the lock.. very nice|Zagreb uses centralized geothermal hot water...and the city main ruptured..no hot water in the entire section of the city.. Clearly not a hotel issue but was inconvenient. Approaching the hotel through the twisting street was a little unsettling at first...but all was good.
Hotel Orient Express|Zagreb|3|Jiri|Czech Republic|10|The ugly coffe.|-
Hotel Orient Express|Zagreb|3|Andre|Brazil|8.8|Bigger room than expected|Breakfast could have more options
Hotel Orient Express|Zagreb|3|Floris|South Africa|7.5|It is further from the train station than advertised, about 800 meter s|-
Hotel Orient Express|Zagreb|3|Anca|Romania|10|Very comfortable. Safe location!|-
Hotel Orient Express|Zagreb|3|Theresia|Australia|7.5|Clean and comfortable|No kettle in room
Hotel Orient Express|Zagreb|3|Sherina|India|10|The rooms were very nice, clean and comfortable, and the staff was very friendly and helpful. The Hotel is well connected by tram, and walking distance (about 15 minutes walk) from the old town. Great place to stay. And they have a good spread for breakfast every morning.|-
Hotel Orient Express|Zagreb|3|John|United Kingdom|9.6|Comfortable hotel,about 10-15 min walk from train station and only 5 min to nearest tram|Although breakfast was served until 10a.m bacon ran out at 9.15 and was not topped up.The coffee was only lukewarm.Otherwise there was a good choice of food.
Hotel Orient Express|Zagreb|3|Natalija|Slovenia|9.6|Very good breakfast and friendly stuff. Nice rooms and comfortable beds.|Hotel Restaurant was not working. There was no refrigerator in room.
Hotel Orient Express|Zagreb|3|Jakub|Czech Republic|9.2|Spacious room|very small bathroom,
Hotel Orient Express|Zagreb|3|Gretar|Lithuania|8.8|The rooms were nice and new, very comfortable beds, pretty quite area, free parking in front of hotel and quick walk away from the old town (15-20 minutes tops).|To get to the city centre you have to go through bus/train station area which is a bit shabby and can be a bit creepy at night but it's a short walk. On top of that, there weren't any restaurants around the hotel so you have to go to the city centre to have a bite. And the breakfast was pretty poor - there was shortage of some foods and plates and stuff all the time and there were no fresh vegetables at all ( only olives ) .
Hotel Orient Express|Zagreb|3|Marko|Croatia|10|Last moment booking and all was very good. From hotel to center about 5€ very good.|-
Hotel Orient Express|Zagreb|3|Zainul|Malaysia|7.5|It would be good to have a ramp to pull our luggages from the parking to the reception rather than carrying.|-
Hotel Orient Express|Zagreb|3|Carolina|United Arab Emirates|7.5|good breakfast|-
Hotel Orient Express|Zagreb|3|Jernej|Germany|7.5|There was someone smoking in the room before me.|-
Hotel Orient Express|Zagreb|3|Bmack|USA|8.8|Staff were exceptionally helpful..and the city is amazingly beautiful. Staff was kind enough to to tell the history of the naming of the hotel. I find the old fashioned deadbolt locks much more comforting than the new touch cards. The Orient Express provides the tumbling of the lock.. very nice|Zagreb uses centralized geothermal hot water...and the city main ruptured..no hot water in the entire section of the city.. Clearly not a hotel issue but was inconvenient. Approaching the hotel through the twisting street was a little unsettling at first...but all was good.
Hotel Orient Express|Zagreb|3|Floris|South Africa|7.5|It is further from the train station than advertised, about 800 meter s|-
Hotel Orient Express|Zagreb|3|Theresia|Australia|7.5|Clean and comfortable|No kettle in room
Hotel Orient Express|Zagreb|3|Andre|Brazil|8.8|Bigger room than expected|Breakfast could have more options
Hotel Orient Express|Zagreb|3|Jakub|Czech Republic|9.2|Spacious room|very small bathroom,
Hotel Orient Express|Zagreb|3|Sherina|India|10|The rooms were very nice, clean and comfortable, and the staff was very friendly and helpful. The Hotel is well connected by tram, and walking distance (about 15 minutes walk) from the old town. Great place to stay. And they have a good spread for breakfast every morning.|-
Hotel Orient Express|Zagreb|3|Anca|Romania|10|Very comfortable. Safe location!|-
Hotel Orient Express|Zagreb|3|Natalija|Slovenia|9.6|Very good breakfast and friendly stuff. Nice rooms and comfortable beds.|Hotel Restaurant was not working. There was no refrigerator in room.
Hotel Orient Express|Zagreb|3|John|United Kingdom|9.6|Comfortable hotel,about 10-15 min walk from train station and only 5 min to nearest tram|Although breakfast was served until 10a.m bacon ran out at 9.15 and was not topped up.The coffee was only lukewarm.Otherwise there was a good choice of food.
Hotel Orient Express|Zagreb|3|Gretar|Lithuania|8.8|The rooms were nice and new, very comfortable beds, pretty quite area, free parking in front of hotel and quick walk away from the old town (15-20 minutes tops).|To get to the city centre you have to go through bus/train station area which is a bit shabby and can be a bit creepy at night but it's a short walk. On top of that, there weren't any restaurants around the hotel so you have to go to the city centre to have a bite. And the breakfast was pretty poor - there was shortage of some foods and plates and stuff all the time and there were no fresh vegetables at all ( only olives ) .
Hotel Orient Express|Zagreb|3|Graham|Australia|9.2|The location was great from the train and bus stations, but quite a way from the centre. It was a little hard to find, with a long road entrance through what looks like housing commission flats, but the hotel itself, and the staff, and breakfast were excellent|Entrance to property, a little hard way to find.
Hotel Orient Express|Zagreb|3|Tiffa|Australia|8.8|The staff at this hotel are very friendly and helpful. I loved the modern bathroom and found the bed very comfortable.|It's about a 20 min walk to the old town.
Hotel Orient Express|Zagreb|3|Dianne|Australia|7.9|It was a good location and the room were a good size.|-
Hotel Orient Express|Zagreb|3|Hristina|Greece|8.8|Nice, spacious room, quite good breakfast and good location, ten minutes walk from the city centre.|-
Hotel Orient Express|Zagreb|3|I|Hungary|9.2|Our room had a separated little bedroom with a single bed, and another with a double bed, ideal for families with teen child :) and enough if the second child is 0-5 years old. We liked the breakfast too.|-
Hotel Orient Express|Zagreb|3|Iris|Germany|7.5|Service very good but my room was in the basement floor and it's molded ;-(|-
Hotel Orient Express|Zagreb|3|Milovan|Montenegro|8.8|Quiet, yet central location. Secure private parking. Good breakfast. Big, comfortable rooms. Grat value at the price we payed.|Everything was better than expected.
Hotel Orient Express|Zagreb|3|Peter|Australia|8.8|The room was large with a very comfortable bed. The staff are friendly and very helpful, the breakfast is enjoyable catering for most tastes.|No fridge in the room was only thing we missed.
Hotel Orient Express|Zagreb|3|Gürkan|Turkey|10|10/10 points.|-
Hotel Orient Express|Zagreb|3|Emma|United Kingdom|9.6|The room was spotless and the bed comfortable and spacious. The shower was great too. I loved it all and would highly recommended it. I was off to get a train early and it was about a 20 minute walk there which was ideal.|Nothing the location may feel a bit strange at first as it is more of a residential area than a hotel area.
Hotel Orient Express|Zagreb|3|Ewelina|Poland|9.6|Very good location, free parking, spacious rooms|-
Hotel Orient Express|Zagreb|3|Sherina|India|10|The rooms were very nice, clean and comfortable, and the staff was very friendly and helpful. The Hotel is well connected by tram, and walking distance (about 15 minutes walk) from the old town. Great place to stay. And they have a good spread for breakfast every morning.|-
Hotel Orient Express|Zagreb|3|John|United Kingdom|9.6|Comfortable hotel,about 10-15 min walk from train station and only 5 min to nearest tram|Although breakfast was served until 10a.m bacon ran out at 9.15 and was not topped up.The coffee was only lukewarm.Otherwise there was a good choice of food.
Hotel Orient Express|Zagreb|3|Gretar|Lithuania|8.8|The rooms were nice and new, very comfortable beds, pretty quite area, free parking in front of hotel and quick walk away from the old town (15-20 minutes tops).|To get to the city centre you have to go through bus/train station area which is a bit shabby and can be a bit creepy at night but it's a short walk. On top of that, there weren't any restaurants around the hotel so you have to go to the city centre to have a bite. And the breakfast was pretty poor - there was shortage of some foods and plates and stuff all the time and there were no fresh vegetables at all ( only olives ) .
Hotel Orient Express|Zagreb|3|Natalija|Slovenia|9.6|Very good breakfast and friendly stuff. Nice rooms and comfortable beds.|Hotel Restaurant was not working. There was no refrigerator in room.
Hotel Orient Express|Zagreb|3|Tiffa|Australia|8.8|The staff at this hotel are very friendly and helpful. I loved the modern bathroom and found the bed very comfortable.|It's about a 20 min walk to the old town.
Hotel Orient Express|Zagreb|3|Graham|Australia|9.2|The location was great from the train and bus stations, but quite a way from the centre. It was a little hard to find, with a long road entrance through what looks like housing commission flats, but the hotel itself, and the staff, and breakfast were excellent|Entrance to property, a little hard way to find.
Hotel Orient Express|Zagreb|3|Hristina|Greece|8.8|Nice, spacious room, quite good breakfast and good location, ten minutes walk from the city centre.|-
Hotel Orient Express|Zagreb|3|Iris|Germany|7.5|Service very good but my room was in the basement floor and it's molded ;-(|-
Hotel Orient Express|Zagreb|3|Dianne|Australia|7.9|It was a good location and the room were a good size.|-
Hotel Orient Express|Zagreb|3|I|Hungary|9.2|Our room had a separated little bedroom with a single bed, and another with a double bed, ideal for families with teen child :) and enough if the second child is 0-5 years old. We liked the breakfast too.|-
Hotel Orient Express|Zagreb|3|Milovan|Montenegro|8.8|Quiet, yet central location. Secure private parking. Good breakfast. Big, comfortable rooms. Grat value at the price we payed.|Everything was better than expected.
Hotel Orient Express|Zagreb|3|Gürkan|Turkey|10|10/10 points.|-
Hotel Orient Express|Zagreb|3|Peter|Australia|8.8|The room was large with a very comfortable bed. The staff are friendly and very helpful, the breakfast is enjoyable catering for most tastes.|No fridge in the room was only thing we missed.
Hotel Orient Express|Zagreb|3|Emma|United Kingdom|9.6|The room was spotless and the bed comfortable and spacious. The shower was great too. I loved it all and would highly recommended it. I was off to get a train early and it was about a 20 minute walk there which was ideal.|Nothing the location may feel a bit strange at first as it is more of a residential area than a hotel area.
Hotel Orient Express|Zagreb|3|Sorin|Romania|9.6|Nice , quiet and clean hotel, 15 minutes walk from Old Town|Nothing
Hotel Orient Express|Zagreb|3|Ewelina|Poland|9.6|Very good location, free parking, spacious rooms|-
Hotel Orient Express|Zagreb|3|Mhmd|Egypt|8.3|Location|Breakfast Comfortable bed WiFi
Hotel Orient Express|Zagreb|3|George|Romania|7.5|Parking and bathroom|Absence of fridge
Hotel Orient Express|Zagreb|3|Ascutza|Ireland|8.8|Breakfast was amazing, with real scrambled eggs and veggies and cheese and meat and ajvar, covering all needs. Made me really happy 😂 the room and bathroom were really clean. Didn't stay only 1 night because I was in transition. They stored our bags until later on the day when we had the bus. They also have checkout at 12pm, which is great if one is in no rush to leave.|There was no kettle in the room and our room was at basement level. Don't know if I could have stayed more than 1 night in the semibasement, I like natural light.
Hotel Orient Express|Zagreb|3|Tatiana|Slovakia|9.6|Hotel sa nachádza v tichej štvrti Záhrebu na druhej strane je blízko električky. Raňajky sú rôznorodé - chlieb, maslo, džem, syr, šunky, nárezy, zelenina pod. Parkovanie priamo pred hotelom. Izba (2+1) bola dostatočne pristreanná a pekne zariadená. Hotel is in quiet part of Zagreb, on the other hand it is really close to tram. Breakfast was good - ham, salami, butter cheese, jam, vegetables, brad, breadroll .... Parking is in front of hotel. Room is spacious and new furnished.|všetko bolo dobré. Everything was fine.
Hotel Orient Express|Zagreb|3|Qin|China|8.3|Close to the central bus station and railway station Very convenient for those who need to catch early bus or train|We booked a double room，but were assigned a triple room which is crowded for two guests，with an extra useless bed squeezed in a room which is usually for only two beds
Hotel Orient Express|Zagreb|3|Cătălina|Romania|7.5|Cosy room, well structured, very clean. Very comfortable beds. Good location, near public transport. Good breakfast.|The restaurant of the hotel was not available (actually, being permanently closed) and no notice was given about that. No available place in nearby to eat lunch or/and dinner. You might buy some water or snacks from the gas station behind the hotel.
Hotel Orient Express|Zagreb|3|Hongwei|China|10|helping staff. earlier dropoff of lugguages|-
Hotel Orient Express|Zagreb|3|Norman|United Kingdom|10|Well located in the center of Zagreb, within easy walking distance of the main town center. Breakfast was more than adequate.|Can't think of anything!
Hotel Orient Express|Zagreb|3|Gürkan|Turkey|10|10/10 points.|-
Hotel Orient Express|Zagreb|3|Christian|Austria|8.8|Very spacious room|No fridge in room
Hotel Orient Express|Zagreb|3|Milovan|Montenegro|8.8|Quiet, yet central location. Secure private parking. Good breakfast. Big, comfortable rooms. Grat value at the price we payed.|Everything was better than expected.
Hotel Orient Express|Zagreb|3|Emma|United Kingdom|9.6|The room was spotless and the bed comfortable and spacious. The shower was great too. I loved it all and would highly recommended it. I was off to get a train early and it was about a 20 minute walk there which was ideal.|Nothing the location may feel a bit strange at first as it is more of a residential area than a hotel area.
Hotel Orient Express|Zagreb|3|Peter|Australia|8.8|The room was large with a very comfortable bed. The staff are friendly and very helpful, the breakfast is enjoyable catering for most tastes.|No fridge in the room was only thing we missed.
Hotel Orient Express|Zagreb|3|Ewelina|Poland|9.6|Very good location, free parking, spacious rooms|-
Hotel Orient Express|Zagreb|3|Sorin|Romania|9.6|Nice , quiet and clean hotel, 15 minutes walk from Old Town|Nothing
Hotel Orient Express|Zagreb|3|Mhmd|Egypt|8.3|Location|Breakfast Comfortable bed WiFi
